,count,Random,MostPopular,UserItemAvg,UserKNN,UserKNNAvg,NMF,SVD
31725,0.0020446681346335,10,0,3,3,3,3,3
18844,0.0020446681346335,5,0,1,1,1,1,1
49093,0.0020446681346335,5,0,3,3,3,3,3
14683,0.0020446681346335,6,0,3,2,2,3,2
20307,0.0020446681346335,6,0,2,2,2,2,2
17439,0.0020446681346335,9,0,1,1,2,2,1
12197,0.0020446681346335,3,0,2,2,2,2,2
20870,0.0020446681346335,7,0,2,2,2,2,2
4689,0.0020446681346335,6,0,3,3,3,3,3
32307,0.0020446681346335,7,0,5,5,5,5,5
8993,0.0020446681346335,8,0,4,4,4,4,4
2165,0.0020446681346335,10,0,3,3,3,3,3
8694,0.0020446681346335,5,0,0,0,0,0,0
35224,0.0020446681346335,6,0,1,1,1,1,1
8524,0.0020446681346335,6,0,2,2,2,2,2
23913,0.0020446681346335,8,0,2,2,2,2,2
5639,0.0020446681346335,6,0,1,1,1,1,1
18097,0.0020446681346335,10,0,1,1,1,1,1
16265,0.0020446681346335,9,0,3,3,3,3,3
9075,0.0020446681346335,8,0,3,3,2,2,3
3013,0.0020446681346335,14,0,2,2,2,2,2
19089,0.0020446681346335,5,0,3,3,3,3,3
26567,0.0020446681346335,11,0,4,3,2,4,3
12193,0.0020446681346335,4,0,4,4,4,4,4
30255,0.0020446681346335,6,0,2,2,2,2,2
8479,0.0020446681346335,8,0,3,3,3,3,3
26574,0.0020446681346335,5,0,1,1,1,2,2
8563,0.0020446681346335,4,0,2,2,2,2,2
34950,0.0020446681346335,9,0,2,2,2,2,2
7082,0.0020446681346335,14,0,3,3,3,3,3
37205,0.0020446681346335,11,0,3,3,3,3,3
70558,0.0020446681346335,6,0,3,3,3,3,3
23045,0.0020446681346335,7,0,1,1,1,1,1
6087,0.0020446681346335,7,0,2,2,2,2,2
52735,0.0020446681346335,8,0,2,2,2,2,2
47170,0.0020446681346335,3,0,1,1,1,1,1
22759,0.0020446681346335,10,0,0,0,0,0,0
893,0.0020446681346335,9,0,1,1,1,1,1
34693,0.0020446681346335,6,0,1,1,1,1,1
36343,0.0020446681346335,5,0,4,3,3,4,4
9373,0.0020446681346335,4,0,4,4,3,4,4
9548,0.0020446681346335,7,0,2,2,2,2,2
52241,0.0020446681346335,9,0,1,1,1,1,1
32711,0.0020446681346335,8,0,2,1,1,1,2
7198,0.0020446681346335,12,0,1,1,1,1,1
4709,0.0020446681346335,11,0,4,4,4,4,4
51723,0.0020446681346335,10,0,3,3,3,3,3
10453,0.0020446681346335,6,0,2,2,2,2,2
24345,0.0020446681346335,12,0,3,3,3,3,3
12675,0.0020446681346335,9,0,1,1,1,1,1
23214,0.0020446681346335,12,0,3,3,3,3,3
13121,0.0020446681346335,6,0,2,2,2,2,1
23062,0.0020446681346335,10,0,3,3,3,3,3
1536,0.0020446681346335,12,0,3,3,3,3,3
31402,0.0020446681346335,6,0,3,3,3,3,3
20370,0.0020446681346335,6,0,2,2,2,2,2
1623,0.0020446681346335,9,0,4,4,4,4,4
29905,0.0020446681346335,4,0,2,3,3,2,2
1706,0.0020446681346335,7,0,4,4,4,3,4
14335,0.0020446681346335,4,0,2,2,2,2,2
2978,0.0020446681346335,6,0,2,2,2,3,3
15615,0.0020446681346335,8,0,3,3,3,3,3
1371,0.0020446681346335,15,0,1,1,1,1,1
10124,0.0020446681346335,7,0,4,4,4,4,4
31696,0.0020446681346335,5,0,4,5,4,4,5
13733,0.0020446681346335,9,0,4,4,4,4,4
22729,0.0020446681346335,9,0,1,1,1,1,1
27275,0.0020446681346335,8,0,1,1,1,1,1
7086,0.0020446681346335,12,0,1,1,1,1,1
25741,0.0020446681346335,11,0,3,3,3,3,3
25839,0.0020446681346335,6,0,1,1,1,1,1
2058,0.0020446681346335,14,0,4,4,4,4,4
24700,0.0020446681346335,7,0,0,0,0,0,0
14368,0.0020446681346335,13,0,2,2,2,2,2
24733,0.0020446681346335,7,0,1,1,1,1,1
25006,0.0020446681346335,6,0,5,5,5,5,5
1698,0.0020446681346335,8,0,2,2,2,2,2
14192,0.0020446681346335,4,0,2,2,2,2,2
22521,0.0020446681346335,4,0,1,3,2,1,1
26803,0.0020446681346335,7,0,2,2,2,2,2
692,0.0020446681346335,8,0,0,0,0,0,0
18285,0.0020446681346335,6,0,2,2,2,2,2
23159,0.0020446681346335,9,0,1,1,1,1,1
13754,0.0020446681346335,6,0,0,0,0,0,0
12671,0.0020446681346335,7,0,3,3,3,3,3
985,0.0020446681346335,9,0,4,5,5,4,5
33211,0.0020446681346335,10,0,3,3,3,3,3
36168,0.0020446681346335,9,0,3,3,3,3,3
13749,0.0020446681346335,5,0,1,1,1,1,1
23431,0.0020446681346335,7,0,1,1,1,1,1
928,0.0020446681346335,6,0,3,3,3,3,3
947,0.0020446681346335,7,0,2,2,2,2,2
9376,0.0020446681346335,12,0,0,0,0,0,0
35906,0.0020446681346335,13,0,3,3,3,3,3
9601,0.0020446681346335,7,0,1,1,1,1,1
30707,0.0020446681346335,4,0,6,5,6,6,5
1192,0.0020446681346335,5,0,2,2,2,2,2
30693,0.0020446681346335,6,0,3,3,3,2,3
38098,0.0020446681346335,7,0,0,0,0,0,0
31077,0.0020446681346335,6,0,1,1,1,1,1
22987,0.0020446681346335,2,0,4,4,4,4,4
9074,0.0020446681346335,5,0,3,3,3,3,3
15896,0.0020446681346335,9,0,3,3,3,3,3
6559,0.0020446681346335,9,0,2,2,2,2,2
799,0.0020446681346335,9,0,2,2,2,2,2
10260,0.0020446681346335,10,0,3,3,4,3,3
25162,0.0020446681346335,10,0,1,1,1,1,1
28659,0.0020446681346335,4,0,4,3,3,4,4
119068,0.0020446681346335,8,0,3,3,3,3,3
30946,0.0020446681346335,9,0,2,2,2,2,3
30685,0.0020446681346335,6,0,5,5,5,5,5
2322,0.0020446681346335,5,0,3,3,3,3,3
3497,0.0020446681346335,5,0,1,2,3,2,1
20562,0.0020446681346335,9,0,1,1,1,1,1
27963,0.0020446681346335,10,0,0,0,0,0,0
10024,0.0020446681346335,3,0,3,2,2,3,3
3571,0.0020446681346335,11,0,5,5,5,5,5
2902,0.0020446681346335,7,0,2,2,2,2,2
20516,0.0020446681346335,10,0,2,2,2,2,2
21473,0.0020446681346335,8,0,2,2,1,1,2
32208,0.0020446681346335,6,0,1,1,1,1,1
809,0.0020446681346335,9,0,2,2,2,2,2
2710,0.0020446681346335,8,0,1,1,1,1,1
1581,0.0020446681346335,7,0,3,3,3,4,3
20601,0.0020446681346335,9,0,2,2,2,2,2
22079,0.0020446681346335,6,0,1,1,1,1,1
32004,0.0020446681346335,5,0,2,1,1,2,2
20188,0.0020446681346335,8,0,1,1,1,1,1
24913,0.0020446681346335,4,0,2,2,2,2,2
10455,0.0020446681346335,10,0,4,4,4,4,4
38752,0.0020446681346335,5,0,2,2,2,2,2
31276,0.0018873859704309,4,0,2,2,2,2,2
59659,0.0018873859704309,10,0,1,1,1,1,1
1613,0.0018873859704309,9,0,3,3,2,3,3
33750,0.0018873859704309,9,0,0,0,0,0,0
9038,0.0018873859704309,4,0,2,3,3,3,2
2228,0.0018873859704309,5,0,1,1,1,1,1
20611,0.0018873859704309,4,0,2,2,2,2,2
3651,0.0018873859704309,10,0,1,1,1,1,1
25223,0.0018873859704309,6,0,3,3,3,3,3
8083,0.0018873859704309,8,0,0,0,0,0,0
16389,0.0018873859704309,6,0,1,0,0,0,0
9824,0.0018873859704309,13,0,1,1,1,1,1
17400,0.0018873859704309,4,0,1,1,1,1,1
31227,0.0018873859704309,5,0,2,2,2,2,2
25182,0.0018873859704309,13,0,4,4,4,4,4
10603,0.0018873859704309,11,0,2,1,1,2,2
9325,0.0018873859704309,9,0,6,6,6,6,6
30156,0.0018873859704309,7,0,1,1,1,2,1
4137,0.0018873859704309,3,0,1,1,1,1,1
87242,0.0018873859704309,11,0,4,4,4,4,4
12753,0.0018873859704309,9,0,3,3,3,3,3
6168,0.0018873859704309,9,0,3,4,4,3,4
14363,0.0018873859704309,7,0,1,1,1,1,1
33331,0.0018873859704309,6,0,3,3,3,3,3
4721,0.0018873859704309,9,0,2,2,2,2,2
12644,0.0018873859704309,11,0,2,2,2,2,2
11772,0.0018873859704309,8,0,1,1,1,1,1
9685,0.0018873859704309,4,0,0,0,0,1,0
25032,0.0018873859704309,6,0,2,1,1,2,2
20039,0.0018873859704309,7,0,2,2,2,2,2
20907,0.0018873859704309,7,0,1,1,2,1,1
7120,0.0018873859704309,13,0,3,3,3,3,3
17455,0.0018873859704309,11,0,1,1,1,1,1
43788,0.0018873859704309,14,0,2,2,2,2,2
24181,0.0018873859704309,8,0,3,3,2,3,3
10301,0.0018873859704309,7,0,5,5,5,5,5
27747,0.0018873859704309,8,0,1,1,1,1,1
26224,0.0018873859704309,9,0,3,3,3,3,3
10369,0.0018873859704309,7,0,2,2,2,2,2
10407,0.0018873859704309,10,0,6,6,6,6,6
11844,0.0018873859704309,9,0,2,2,3,3,2
9692,0.0018873859704309,7,0,1,1,1,1,1
57347,0.0018873859704309,3,0,3,3,3,3,3
1000,0.0018873859704309,2,0,0,0,0,0,0
29972,0.0018873859704309,5,0,2,2,2,2,2
20395,0.0018873859704309,13,0,2,2,2,2,2
11409,0.0018873859704309,8,0,4,4,4,4,4
11174,0.0018873859704309,7,0,1,1,1,1,1
14316,0.0018873859704309,4,0,2,2,2,2,2
14150,0.0018873859704309,9,0,3,3,3,4,3
11152,0.0018873859704309,8,0,1,1,1,1,1
10921,0.0018873859704309,20,0,2,2,2,2,2
96075,0.0018873859704309,8,0,2,2,2,2,2
31774,0.0018873859704309,9,0,5,5,5,5,5
9931,0.0018873859704309,6,0,1,1,1,1,1
33893,0.0018873859704309,3,0,3,3,3,3,3
28662,0.0018873859704309,8,0,2,2,2,2,2
30369,0.0018873859704309,8,0,3,3,3,3,3
10804,0.0018873859704309,4,0,2,2,2,2,2
13882,0.0018873859704309,10,0,1,1,1,1,1
998,0.0018873859704309,8,0,1,1,1,1,1
26892,0.0018873859704309,6,0,1,1,1,1,1
23963,0.0018873859704309,10,0,3,3,3,3,3
88740,0.0018873859704309,6,0,2,2,2,2,2
29337,0.0018873859704309,8,0,3,3,3,3,3
9368,0.0018873859704309,6,0,1,1,1,1,1
14347,0.0018873859704309,11,0,0,0,0,0,0
6573,0.0018873859704309,6,0,3,3,3,3,3
16012,0.0018873859704309,13,0,4,4,4,4,4
11169,0.0018873859704309,12,0,1,1,1,1,1
11031,0.0018873859704309,9,0,1,1,1,1,1
52855,0.0018873859704309,11,0,4,4,4,4,4
15072,0.0018873859704309,8,0,2,2,2,2,2
23762,0.0018873859704309,9,0,1,1,1,1,1
37551,0.0018873859704309,8,0,1,1,1,1,1
25054,0.0018873859704309,6,0,2,2,2,2,2
21371,0.0018873859704309,10,0,0,1,0,1,1
19851,0.0018873859704309,8,0,1,1,1,1,1
1793,0.0018873859704309,4,0,1,1,1,1,1
10214,0.0018873859704309,5,0,2,2,2,2,2
37266,0.0018873859704309,7,0,4,3,4,3,4
32674,0.0018873859704309,4,0,6,6,6,6,6
31838,0.0018873859704309,17,0,4,4,4,4,4
10150,0.0018873859704309,2,0,4,4,3,4,4
1639,0.0018873859704309,6,0,3,4,4,3,4
10911,0.0018873859704309,14,0,4,4,4,4,4
9343,0.0018873859704309,9,0,3,3,3,3,3
32514,0.0018873859704309,7,0,3,3,4,4,3
28239,0.0018873859704309,7,0,1,1,1,1,1
4678,0.0018873859704309,4,0,0,0,0,0,0
16266,0.0018873859704309,7,0,3,3,3,3,3
6576,0.0018873859704309,12,0,1,1,1,1,1
19255,0.0018873859704309,9,0,2,2,2,2,2
11846,0.0018873859704309,2,0,4,4,4,4,4
13627,0.0018873859704309,4,0,1,1,1,1,1
35316,0.0018873859704309,6,0,1,1,1,1,1
2862,0.0018873859704309,4,0,5,5,5,5,5
3519,0.0018873859704309,7,0,3,3,3,4,3
10649,0.0018873859704309,7,0,2,2,2,2,2
10221,0.0018873859704309,8,0,1,1,1,1,1
31075,0.0018873859704309,10,0,2,2,2,1,2
19444,0.0018873859704309,5,0,2,2,2,1,2
20189,0.0018873859704309,6,0,2,2,2,2,2
93930,0.0018873859704309,8,0,2,2,2,2,2
20176,0.0018873859704309,4,0,1,0,0,1,1
19609,0.0018873859704309,6,0,2,2,2,2,2
22512,0.0018873859704309,13,0,1,1,1,1,1
14550,0.0018873859704309,10,0,1,1,1,1,1
26130,0.0018873859704309,6,0,2,2,2,2,2
25912,0.0018873859704309,7,0,4,4,4,4,4
2011,0.0018873859704309,3,0,1,1,1,1,1
11463,0.0018873859704309,4,0,5,5,4,5,5
2184,0.0018873859704309,4,0,2,3,3,3,3
2796,0.0018873859704309,9,0,4,4,4,4,4
43772,0.0018873859704309,6,0,1,1,1,0,1
45063,0.0018873859704309,10,0,2,2,2,2,2
3936,0.0018873859704309,11,0,1,1,1,1,1
2323,0.0018873859704309,7,0,1,2,2,1,1
21033,0.0018873859704309,3,0,3,3,3,2,3
4641,0.0018873859704309,6,0,2,1,1,2,2
25582,0.0018873859704309,2,0,6,6,6,6,6
8835,0.0018873859704309,16,0,0,0,0,0,0
26048,0.0018873859704309,7,0,3,3,3,3,3
17470,0.0018873859704309,7,0,2,2,2,1,2
3412,0.0018873859704309,4,0,3,3,3,3,3
8081,0.0018873859704309,10,0,4,4,4,4,4
43631,0.0018873859704309,7,0,2,2,2,2,2
23132,0.0018873859704309,13,0,3,3,3,3,3
25590,0.0018873859704309,9,0,2,2,2,2,2
7072,0.0018873859704309,7,0,2,2,2,2,2
8865,0.0018873859704309,9,0,3,3,3,3,3
2038,0.0018873859704309,10,0,1,1,1,1,1
13734,0.0018873859704309,11,0,0,0,0,0,0
16723,0.0018873859704309,11,0,3,3,3,3,3
35440,0.0018873859704309,5,0,2,3,3,3,3
1562,0.0018873859704309,8,0,1,2,2,2,1
1005,0.0018873859704309,6,0,2,2,2,2,2
2903,0.0018873859704309,10,0,2,2,2,2,2
37668,0.0018873859704309,3,0,2,2,2,2,2
3454,0.0018873859704309,7,0,3,3,3,3,3
2627,0.0018873859704309,8,0,4,4,4,4,4
58343,0.0018873859704309,5,0,1,1,1,1,1
2185,0.0018873859704309,6,0,0,0,0,1,0
13476,0.0018873859704309,7,0,1,1,1,1,1
35944,0.0018873859704309,6,0,4,4,4,4,4
10518,0.0018873859704309,7,0,3,2,3,1,3
21006,0.0018873859704309,5,0,3,3,3,3,3
2837,0.0018873859704309,12,0,2,2,2,2,2
9023,0.0018873859704309,3,0,1,1,1,1,1
46935,0.0018873859704309,5,0,1,1,1,1,1
3427,0.0018873859704309,13,0,2,2,2,2,2
22342,0.0018873859704309,10,0,2,2,2,2,2
3659,0.0018873859704309,7,0,4,4,4,4,4
23689,0.0018873859704309,7,0,3,3,2,3,3
10492,0.0018873859704309,4,0,3,3,3,3,3
2181,0.0018873859704309,3,0,4,4,2,5,3
15717,0.0018873859704309,13,0,6,6,6,6,6
33872,0.0018873859704309,10,0,3,2,3,2,3
26849,0.0018873859704309,5,0,1,1,1,1,1
20678,0.0018873859704309,5,0,3,3,3,3,3
20276,0.0018873859704309,6,0,1,1,1,1,1
6348,0.0018873859704309,8,0,3,3,3,3,3
17427,0.0018873859704309,9,0,2,2,2,2,2
22851,0.0018873859704309,11,0,5,6,6,6,6
5818,0.0018873859704309,14,0,2,2,2,2,2
1683,0.0018873859704309,8,0,0,0,0,0,0
1729,0.0018873859704309,9,0,1,1,1,1,1
15821,0.0018873859704309,11,0,1,1,1,1,1
24703,0.0018873859704309,3,0,2,2,2,1,2
6360,0.0018873859704309,6,0,0,0,0,0,0
6161,0.0018873859704309,9,0,3,3,3,3,3
25673,0.0018873859704309,10,0,1,2,2,1,1
1506,0.0018873859704309,11,0,1,1,1,1,1
2293,0.0018873859704309,8,0,3,4,4,4,3
22854,0.0018873859704309,6,0,2,2,2,2,2
1799,0.0018873859704309,6,0,2,2,2,2,2
1796,0.0018873859704309,11,0,1,1,1,1,1
40293,0.0018873859704309,9,0,2,2,2,2,2
22358,0.0018873859704309,7,0,2,2,2,2,2
18755,0.0018873859704309,5,0,1,1,1,1,1
24368,0.0018873859704309,9,0,5,5,5,5,5
24335,0.0018873859704309,12,0,4,4,3,3,4
22364,0.0018873859704309,8,0,6,6,6,6,6
891,0.0018873859704309,7,0,5,4,4,5,5
519,0.0018873859704309,5,0,2,2,2,2,2
23771,0.0018873859704309,6,0,2,2,2,2,2
7952,0.0018873859704309,8,0,2,2,2,2,2
27005,0.0018873859704309,10,0,3,3,3,3,3
26837,0.0018873859704309,6,0,3,3,3,3,3
15402,0.0018873859704309,6,0,2,2,2,2,2
23467,0.0018873859704309,11,0,3,3,3,3,3
39736,0.0018873859704309,8,0,2,2,2,2,2
10637,0.0018873859704309,5,0,0,0,0,0,0
8645,0.0018873859704309,11,0,2,2,2,2,2
22026,0.0018873859704309,6,0,4,4,4,4,4
19588,0.0018873859704309,8,0,1,1,1,1,1
19077,0.0018873859704309,10,0,4,4,4,4,4
27326,0.0018873859704309,3,0,3,3,3,3,3
37728,0.0018873859704309,10,0,3,3,3,3,3
7246,0.0018873859704309,5,0,3,2,2,2,3
44449,0.0018873859704309,8,0,3,3,3,3,3
8635,0.0018873859704309,4,0,3,3,3,2,3
11838,0.0018873859704309,10,0,2,1,1,2,2
9519,0.0018873859704309,9,0,3,3,3,3,3
783,0.0018873859704309,5,0,4,4,4,4,4
70125,0.0018873859704309,7,0,2,1,2,1,2
11887,0.0018873859704309,5,0,5,5,5,5,5
15169,0.0018873859704309,7,0,2,2,2,2,2
37765,0.0018873859704309,5,0,4,3,3,4,4
9481,0.0018873859704309,6,0,3,3,3,3,3
1446,0.0018873859704309,6,0,0,1,0,1,0
1109,0.0018873859704309,3,0,2,2,2,2,2
6112,0.0018873859704309,6,0,2,2,2,2,2
24437,0.0018873859704309,6,0,1,1,1,1,1
17914,0.0018873859704309,10,0,1,1,1,1,2
1440,0.0018873859704309,10,0,1,0,1,1,1
58352,0.0018873859704309,12,0,2,1,1,1,2
3432,0.0018873859704309,10,0,2,3,3,3,2
4642,0.0018873859704309,4,0,3,3,4,4,3
29962,0.0018873859704309,5,0,4,4,4,4,4
12364,0.0018873859704309,4,0,3,3,3,2,3
9270,0.0018873859704309,9,0,3,3,3,3,3
9069,0.0018873859704309,9,0,3,3,3,3,3
15634,0.0018873859704309,9,0,2,2,2,2,2
35454,0.0018873859704309,10,0,2,2,2,2,2
6134,0.0017301038062283,8,0,2,2,2,2,2
38354,0.0017301038062283,5,0,4,4,4,4,4
13253,0.0017301038062283,11,0,1,1,1,1,1
24378,0.0017301038062283,13,0,4,4,4,4,4
9922,0.0017301038062283,10,0,3,2,3,3,3
1702,0.0017301038062283,9,0,1,1,1,1,1
18316,0.0017301038062283,12,0,3,3,2,3,3
5554,0.0017301038062283,9,0,1,1,1,1,1
26720,0.0017301038062283,11,0,0,0,0,0,0
3179,0.0017301038062283,9,0,3,3,3,3,3
36846,0.0017301038062283,5,0,1,2,2,1,1
20605,0.0017301038062283,7,0,4,4,4,4,4
1795,0.0017301038062283,5,0,2,2,2,2,2
15806,0.0017301038062283,5,0,1,1,1,1,1
9387,0.0017301038062283,6,0,1,1,1,1,1
10068,0.0017301038062283,7,0,3,3,3,2,3
24990,0.0017301038062283,8,0,3,3,3,2,3
29581,0.0017301038062283,9,0,1,1,1,1,1
15051,0.0017301038062283,3,0,2,2,2,2,2
13735,0.0017301038062283,8,0,3,3,3,3,3
19487,0.0017301038062283,14,0,3,3,3,3,3
9549,0.0017301038062283,10,0,1,1,1,1,1
23063,0.0017301038062283,9,0,2,2,2,2,2
47807,0.0017301038062283,7,0,1,1,1,1,1
1114,0.0017301038062283,11,0,2,2,2,2,2
10639,0.0017301038062283,9,0,4,5,4,4,5
31057,0.0017301038062283,6,0,2,2,2,2,2
1580,0.0017301038062283,4,0,2,2,2,2,2
32442,0.0017301038062283,3,0,4,4,4,4,4
26229,0.0017301038062283,7,0,2,2,2,3,2
101698,0.0017301038062283,12,0,2,2,2,2,2
23024,0.0017301038062283,10,0,2,2,2,2,2
19888,0.0017301038062283,9,0,1,1,1,1,1
2680,0.0017301038062283,10,0,1,1,1,1,1
36502,0.0017301038062283,5,0,0,0,0,0,0
899,0.0017301038062283,7,0,2,2,2,2,2
5543,0.0017301038062283,6,0,3,3,3,3,3
6006,0.0017301038062283,4,0,2,2,2,2,2
33213,0.0017301038062283,9,0,0,0,0,0,0
12689,0.0017301038062283,5,0,2,2,2,2,2
36163,0.0017301038062283,6,0,4,4,4,4,4
35604,0.0017301038062283,9,0,2,2,2,2,2
1719,0.0017301038062283,9,0,1,1,1,2,2
25618,0.0017301038062283,9,0,1,1,1,1,1
36675,0.0017301038062283,9,0,4,3,3,4,4
63971,0.0017301038062283,3,0,3,2,2,3,2
1190,0.0017301038062283,8,0,1,1,1,1,1
31400,0.0017301038062283,10,0,1,1,1,1,1
12527,0.0017301038062283,6,0,4,4,4,4,4
36223,0.0017301038062283,6,0,3,2,2,3,3
15951,0.0017301038062283,5,0,2,2,2,2,2
14648,0.0017301038062283,9,0,0,0,0,0,0
321,0.0017301038062283,7,0,2,2,2,2,2
1195,0.0017301038062283,7,0,2,2,2,2,2
31080,0.0017301038062283,4,0,2,2,2,2,2
37252,0.0017301038062283,15,0,2,2,2,2,3
1193,0.0017301038062283,11,0,1,1,1,1,1
9847,0.0017301038062283,6,0,1,1,1,1,1
21591,0.0017301038062283,5,0,1,1,1,1,1
279,0.0017301038062283,7,0,3,3,3,3,3
12053,0.0017301038062283,10,0,2,2,2,2,2
62381,0.0017301038062283,10,0,0,0,0,0,0
12219,0.0017301038062283,6,0,2,2,2,2,2
18068,0.0017301038062283,8,0,1,1,1,1,1
33904,0.0017301038062283,11,0,2,2,2,2,2
37141,0.0017301038062283,7,0,2,3,3,2,2
8569,0.0017301038062283,8,0,2,2,2,2,2
8955,0.0017301038062283,6,0,1,1,1,1,1
10922,0.0017301038062283,8,0,2,2,2,2,2
20665,0.0017301038062283,8,0,3,4,4,3,3
5833,0.0017301038062283,7,0,1,1,1,1,1
33479,0.0017301038062283,6,0,2,2,2,2,2
10458,0.0017301038062283,12,0,0,1,0,2,0
9613,0.0017301038062283,7,0,2,2,2,2,2
16412,0.0017301038062283,9,0,1,1,1,1,1
33395,0.0017301038062283,9,0,0,0,0,0,0
45562,0.0017301038062283,3,0,4,4,4,4,2
15423,0.0017301038062283,5,0,1,1,1,1,1
20488,0.0017301038062283,6,0,3,3,3,3,3
11860,0.0017301038062283,3,0,1,1,1,1,1
21615,0.0017301038062283,6,0,3,2,3,2,3
27415,0.0017301038062283,12,0,2,2,2,2,2
26466,0.0017301038062283,8,0,1,1,1,1,1
28140,0.0017301038062283,7,0,3,3,3,3,3
11158,0.0017301038062283,10,0,3,3,3,3,3
33894,0.0017301038062283,10,0,3,2,2,3,3
1577,0.0017301038062283,7,0,3,3,3,3,3
11671,0.0017301038062283,6,0,1,1,1,1,1
35010,0.0017301038062283,7,0,2,2,2,2,2
5976,0.0017301038062283,7,0,1,1,1,1,1
3830,0.0017301038062283,11,0,3,3,3,3,3
32604,0.0017301038062283,6,0,3,3,3,3,3
17409,0.0017301038062283,2,0,2,2,2,2,2
53637,0.0017301038062283,7,0,1,1,1,1,1
3783,0.0017301038062283,5,0,5,5,5,5,5
18774,0.0017301038062283,10,0,4,4,4,4,4
35462,0.0017301038062283,6,0,1,1,1,1,1
3752,0.0017301038062283,6,0,4,4,4,4,4
8517,0.0017301038062283,5,0,2,2,2,2,2
5811,0.0017301038062283,10,0,2,2,2,2,2
19,0.0017301038062283,8,0,3,3,3,3,3
15077,0.0017301038062283,10,0,4,3,3,4,4
12065,0.0017301038062283,8,0,0,0,0,0,0
17608,0.0017301038062283,5,0,4,4,4,4,4
16231,0.0017301038062283,5,0,1,1,1,1,1
55601,0.0017301038062283,10,0,2,2,2,2,2
2196,0.0017301038062283,8,0,3,3,3,3,3
6152,0.0017301038062283,7,0,4,4,3,3,4
2190,0.0017301038062283,9,0,1,1,1,1,1
15817,0.0017301038062283,11,0,2,2,2,2,2
15792,0.0017301038062283,7,0,1,1,1,1,1
10568,0.0017301038062283,8,0,1,1,1,1,1
14545,0.0017301038062283,6,0,1,1,1,1,1
10567,0.0017301038062283,10,0,2,2,2,2,1
31733,0.0017301038062283,5,0,1,1,1,1,1
22501,0.0017301038062283,4,0,1,1,1,1,1
1508,0.0017301038062283,12,0,0,0,0,1,0
3334,0.0017301038062283,7,0,2,2,2,2,2
4144,0.0017301038062283,6,0,1,1,1,1,1
10650,0.0017301038062283,7,0,0,0,0,0,0
67964,0.0017301038062283,8,0,3,3,3,3,3
57067,0.0017301038062283,5,0,0,0,0,0,0
17846,0.0017301038062283,11,0,2,2,2,2,2
22703,0.0017301038062283,9,0,1,1,1,1,1
8630,0.0017301038062283,5,0,2,2,2,2,2
2626,0.0017301038062283,7,0,5,5,5,5,5
6575,0.0017301038062283,9,0,2,1,2,2,2
6442,0.0017301038062283,8,0,1,2,2,2,1
9618,0.0017301038062283,6,0,2,2,2,2,2
29968,0.0017301038062283,10,0,0,0,0,0,0
15010,0.0017301038062283,3,0,1,1,1,1,1
1646,0.0017301038062283,11,0,1,1,1,1,1
3877,0.0017301038062283,8,0,2,2,2,2,2
15691,0.0017301038062283,11,0,1,1,1,1,1
2346,0.0017301038062283,11,0,2,2,2,2,2
3023,0.0017301038062283,9,0,3,3,3,3,3
36118,0.0017301038062283,11,0,3,3,3,3,3
47781,0.0017301038062283,8,0,1,1,1,1,1
2794,0.0017301038062283,0,0,1,1,1,1,1
2265,0.0017301038062283,10,0,2,2,2,2,2
22852,0.0017301038062283,5,0,4,4,4,4,4
11084,0.0017301038062283,7,0,1,1,1,1,1
15537,0.0017301038062283,8,0,2,2,2,2,2
72164,0.0017301038062283,8,0,2,2,2,2,2
20159,0.0017301038062283,9,0,1,1,1,1,1
13005,0.0017301038062283,3,0,4,4,4,4,4
46770,0.0017301038062283,11,0,1,2,2,2,1
20767,0.0017301038062283,4,0,4,4,4,4,4
29488,0.0017301038062283,6,0,1,1,1,2,1
18202,0.0017301038062283,8,0,1,1,1,1,1
15403,0.0017301038062283,9,0,1,1,1,1,1
9915,0.0017301038062283,4,0,0,0,0,0,0
5501,0.0017301038062283,6,0,2,2,2,1,2
26295,0.0017301038062283,6,0,4,4,4,4,4
1535,0.0017301038062283,8,0,5,4,5,4,4
11079,0.0017301038062283,8,0,6,6,6,6,6
15531,0.0017301038062283,8,0,0,1,1,0,0
23851,0.0017301038062283,14,0,5,5,5,5,5
70557,0.0017301038062283,10,0,2,2,2,2,2
30721,0.0017301038062283,7,0,3,3,3,3,3
28836,0.0017301038062283,8,0,1,1,1,1,1
15793,0.0017301038062283,6,0,1,1,1,1,1
49472,0.0017301038062283,4,0,2,2,2,2,3
29512,0.0017301038062283,7,0,1,1,1,1,1
35898,0.0017301038062283,3,0,2,2,2,2,2
29322,0.0017301038062283,10,0,2,2,2,2,2
17962,0.0017301038062283,6,0,1,2,2,1,2
38035,0.0017301038062283,7,0,0,0,0,0,0
21996,0.0017301038062283,4,0,1,1,1,1,1
3505,0.0017301038062283,5,0,5,5,5,5,5
51721,0.0017301038062283,14,0,3,3,3,3,3
9469,0.0017301038062283,9,0,0,0,0,0,0
21125,0.0017301038062283,11,0,3,3,3,3,3
33725,0.0017301038062283,14,0,2,2,2,2,2
25580,0.0017301038062283,7,0,1,1,1,1,1
3549,0.0017301038062283,7,0,5,4,4,5,5
3564,0.0017301038062283,8,0,1,1,1,1,1
15185,0.0017301038062283,9,0,2,2,2,2,2
29807,0.0017301038062283,7,0,2,2,2,2,2
20949,0.0017301038062283,12,0,1,1,1,1,1
20,0.0017301038062283,12,0,3,3,3,3,3
